Diameter,run,Time,Stimulus
62.1,6,24.6,blue
62.1,6,24.62,blue
62.400000000000006,6,24.64,blue
62.730000000000004,6,24.66,blue
62.730000000000004,6,24.68,blue
62.400000000000006,6,24.7,blue
62.400000000000006,6,24.72,blue
62.1,6,24.740000000000002,blue
61.935,6,24.76,blue
61.935,6,24.78,blue
61.925,6,24.8,blue
61.915,6,24.82,blue
61.9075,6,24.84,blue
61.89999999999999,6,24.86,blue
61.8475,6,24.88,blue
61.89999999999999,6,24.900000000000002,blue
61.8475,6,24.92,blue
61.795,6,24.94,blue
61.7975,6,24.96,blue
61.69500000000001,6,24.98,blue
61.69500000000001,6,25,blue
61.665000000000006,6,25.02,blue
61.665000000000006,6,25.04,blue
61.5,6,25.060000000000002,blue
61.425,6,25.080000000000002,blue
61.370000000000005,6,25.1,blue
61.370000000000005,6,25.12,blue
61.370000000000005,6,25.14,blue
61.370000000000005,6,25.16,blue
61.370000000000005,6,25.18,blue
61.04,6,25.2,blue
61,6,25.22,blue
61,6,25.240000000000002,blue
61,6,25.26,blue
61.04,6,25.28,blue
61.04,6,25.3,blue
61.225,6,25.32,blue
61.425,6,25.34,blue
61.425,6,25.36,blue
61.3825,6,25.38,blue
61.34,6,25.400000000000002,blue
61.3825,6,25.42,blue
61.34,6,25.44,blue
61.322500000000005,6,25.46,blue
61.34,6,25.48,blue
61.3825,6,25.5,blue
61.425,6,25.52,blue
61.495,6,25.54,blue
61.565,6,25.560000000000002,blue
61.644999999999996,6,25.580000000000002,blue
61.72,6,25.6,blue
61.72,6,25.62,blue
61.72,6,25.64,blue
61.72,6,25.66,blue
61.72,6,25.68,blue
61.650000000000006,6,25.7,blue
61.644999999999996,6,25.72,blue
61.565,6,25.740000000000002,blue
61.355000000000004,6,25.76,blue
61.355000000000004,6,25.78,blue
61.355000000000004,6,25.8,blue
61.355000000000004,6,25.82,blue
61.355000000000004,6,25.84,blue
61.355000000000004,6,25.86,blue
61.644999999999996,6,25.88,blue
61.355000000000004,6,25.900000000000002,blue
61.355000000000004,6,25.92,blue
61.355000000000004,6,25.94,blue
61.355000000000004,6,25.96,blue
61.629999999999995,6,25.98,blue
61.355000000000004,6,26,blue
61.629999999999995,6,26.02,blue
61.629999999999995,6,26.04,blue
61.355000000000004,6,26.060000000000002,blue
61.355000000000004,6,26.080000000000002,blue
61.355000000000004,6,26.1,blue
61.265,6,26.12,blue
61.265,6,26.14,blue
61.209999999999994,6,26.16,blue
61.019999999999996,6,26.18,blue
61.019999999999996,6,26.2,blue
60.95,6,26.22,blue
61.019999999999996,6,26.240000000000002,blue
61.209999999999994,6,26.26,blue
61.265,6,26.28,blue
61.265,6,26.3,blue
61.3625,6,26.32,blue
61.46,6,26.34,blue
61.4975,6,26.36,blue
61.535000000000004,6,26.38,blue
61.4975,6,26.400000000000002,blue
61.46,6,26.42,blue
61.3625,6,26.44,blue
61.265,6,26.46,blue
61.3625,6,26.48,blue
61.2375,6,26.5,blue
61.2375,6,26.52,blue
61.2375,6,26.54,blue
61.114999999999995,6,26.560000000000002,blue
60.985,6,26.580000000000002,blue
60.985,6,26.6,blue
61.114999999999995,6,26.62,blue
61.2175,6,26.64,blue
61.2175,6,26.66,blue
61.19,6,26.68,blue
61.2175,6,26.7,blue
61.19,6,26.72,blue
61.095,6,26.740000000000002,blue
61.197500000000005,6,26.76,blue
61.197500000000005,6,26.78,blue
61.3425,6,26.8,blue
61.4275,6,26.82,blue
61.4275,6,26.84,blue
61.207499999999996,6,26.86,blue
61.4275,6,26.88,blue
61.63,6,26.900000000000002,blue
61.697500000000005,6,26.92,blue
61.765,6,26.94,blue
61.75,6,26.96,blue
61.765,6,26.98,blue
61.7775,6,27,blue
61.765,6,27.02,blue
61.75,6,27.04,blue
61.765,6,27.060000000000002,blue
61.79,6,27.080000000000002,blue
61.79,6,27.1,blue
61.79,6,27.12,blue
61.925,6,27.14,blue
61.925,6,27.16,blue
61.925,6,27.18,blue
62.260000000000005,6,27.2,blue
62.260000000000005,6,27.22,blue
62.260000000000005,6,27.240000000000002,blue
62.260000000000005,6,27.26,blue
62.260000000000005,6,27.28,blue
62.260000000000005,6,27.3,blue
62.260000000000005,6,27.32,blue
62.230000000000004,6,27.34,blue
62.175,6,27.36,blue
61.94,6,27.38,blue
61.925,6,27.400000000000002,blue
61.754999999999995,6,27.42,blue
61.754999999999995,6,27.44,blue
61.735,6,27.46,blue
61.644999999999996,6,27.48,blue
61.64,6,27.5,blue
61.589999999999996,6,27.52,blue
61.56,6,27.54,blue
61.515,6,27.560000000000002,blue
61.45,6,27.580000000000002,blue
61.515,6,27.6,blue
61.53,6,27.62,blue
61.53,6,27.64,blue
61.515,6,27.66,blue
61.515,6,27.68,blue
61.53,6,27.7,blue
61.53,6,27.72,blue
61.56,6,27.740000000000002,blue
61.56,6,27.76,blue
61.56,6,27.78,blue
61.53,6,27.8,blue
61.53,6,27.82,blue
61.53,6,27.84,blue
61.53,6,27.86,blue
61.56,6,27.88,blue
61.56,6,27.900000000000002,blue
61.56,6,27.92,blue
61.56,6,27.94,blue
61.53,6,27.96,blue
61.53,6,27.98,blue
61.504999999999995,6,28,blue
61.504999999999995,6,28.02,blue
61.504999999999995,6,28.04,blue
61.53,6,28.060000000000002,blue
61.81,6,28.080000000000002,blue
61.81,6,28.1,blue
61.865,6,28.12,blue
61.91,6,28.14,blue
61.94,6,28.16,blue
61.91,6,28.18,blue
61.91,6,28.2,blue
61.94,6,28.22,blue
61.94,6,28.240000000000002,blue
61.945,6,28.26,blue
62.015,6,28.28,blue
61.945,6,28.3,blue
61.94,6,28.32,blue
61.91,6,28.34,blue
61.894999999999996,6,28.36,blue
61.91,6,28.38,blue
61.94,6,28.400000000000002,blue
61.94,6,28.42,blue
62.015,6,28.44,blue
62.015,6,28.46,blue
62.015,6,28.48,blue
62.015,6,28.5,blue
62.015,6,28.52,blue
62.15,6,28.54,blue
62.15,6,28.560000000000002,blue
62.34,6,28.580000000000002,blue
62.45,6,28.6,blue
62.45,6,28.62,blue
62.45,6,28.64,blue
62.45,6,28.66,blue
62.45,6,28.68,blue
62.45,6,28.7,blue
62.45,6,28.72,blue
62.45,6,28.740000000000002,blue
62.56,6,28.76,blue
62.56,6,28.78,blue
62.56,6,28.8,blue
62.815,6,28.82,blue
62.815,6,28.84,blue
62.815,6,28.86,blue
63.2,6,28.88,blue
63.2,6,28.900000000000002,blue
63.324999999999996,6,28.92,blue
63.324999999999996,6,28.94,blue
63.324999999999996,6,28.96,blue
63.2,6,28.98,blue
62.815,6,29,blue
62.815,6,29.02,blue
62.58,6,29.04,blue
62.56,6,29.060000000000002,blue
62.58,6,29.080000000000002,blue
62.56,6,29.1,blue
62.465,6,29.12,blue
62.465,6,29.14,blue
62.465,6,29.16,blue
62.315,6,29.18,blue
62.315,6,29.2,blue
62.315,6,29.220000000000002,blue
62.465,6,29.240000000000002,blue
62.56,6,29.26,blue
62.58,6,29.28,blue
62.56,6,29.3,blue
62.58,6,29.32,blue
62.58,6,29.34,blue
62.58,6,29.36,blue
62.465,6,29.38,blue
62.465,6,29.400000000000002,blue
62.465,6,29.42,blue
62.315,6,29.44,blue
62.315,6,29.46,blue
62.309999999999995,7,-2,blue
62.309999999999995,7,-1.98,blue
62.465,7,-1.96,blue
62.465,7,-1.94,blue
62.58,7,-1.92,blue
62.66,7,-1.9,blue
62.66,7,-1.88,blue
62.66,7,-1.8599999999999999,blue
62.7,7,-1.84,blue
62.7,7,-1.82,blue
62.89,7,-1.8,blue
62.89,7,-1.78,blue
62.91,7,-1.76,blue
62.934999999999995,7,-1.74,blue
62.934999999999995,7,-1.72,blue
62.934999999999995,7,-1.7,blue
62.934999999999995,7,-1.68,blue
62.934999999999995,7,-1.66,blue
62.934999999999995,7,-1.6400000000000001,blue
62.934999999999995,7,-1.62,blue
62.934999999999995,7,-1.6,blue
62.91,7,-1.58,blue
62.91,7,-1.56,blue
62.91,7,-1.54,blue
62.91,7,-1.52,blue
62.91,7,-1.5,blue
62.705,7,-1.48,blue
62.705,7,-1.46,blue
62.705,7,-1.44,blue
62.91,7,-1.42,blue
62.705,7,-1.4,blue
62.39,7,-1.38,blue
62.39,7,-1.3599999999999999,blue
62.33,7,-1.3399999999999999,blue
62.239999999999995,7,-1.3199999999999998,blue
62.025,7,-1.2999999999999998,blue
61.965,7,-1.28,blue
61.965,7,-1.26,blue
61.82,7,-1.24,blue
61.785,7,-1.22,blue
61.785,7,-1.2,blue
61.785,7,-1.18,blue
61.785,7,-1.1600000000000001,blue
61.785,7,-1.1400000000000001,blue
61.82,7,-1.12,blue
61.82,7,-1.1,blue
61.82,7,-1.08,blue
61.80500000000001,7,-1.06,blue
61.80500000000001,7,-1.04,blue
61.82,7,-1.02,blue
61.965,7,-1,blue
61.965,7,-0.98,blue
62.025,7,-0.96,blue
62.19,7,-0.94,blue
62.19,7,-0.9199999999999999,blue
62.239999999999995,7,-0.8999999999999999,blue
62.315,7,-0.8799999999999999,blue
62.370000000000005,7,-0.8599999999999999,blue
62.370000000000005,7,-0.8400000000000001,blue
62.370000000000005,7,-0.8200000000000001,blue
62.370000000000005,7,-0.8,blue
62.375,7,-0.78,blue
62.4,7,-0.76,blue
62.410000000000004,7,-0.74,blue
62.410000000000004,7,-0.72,blue
62.410000000000004,7,-0.7,blue
62.42,7,-0.6799999999999999,blue
62.42,7,-0.6599999999999999,blue
62.42,7,-0.6399999999999999,blue
62.42,7,-0.6199999999999999,blue
62.410000000000004,7,-0.5999999999999999,blue
62.42,7,-0.5800000000000001,blue
62.42,7,-0.56,blue
62.410000000000004,7,-0.54,blue
62.42,7,-0.52,blue
62.555,7,-0.5,blue
62.61,7,-0.48,blue
62.61,7,-0.45999999999999996,blue
62.78,7,-0.43999999999999995,blue
62.78,7,-0.41999999999999993,blue
62.78,7,-0.3999999999999999,blue
62.61,7,-0.3799999999999999,blue
62.61,7,-0.3599999999999999,blue
62.61,7,-0.33999999999999986,blue
62.78,7,-0.32000000000000006,blue
62.61,7,-0.30000000000000004,blue
62.61,7,-0.28,blue
62.555,7,-0.26,blue
62.555,7,-0.24,blue
62.555,7,-0.21999999999999997,blue
62.410000000000004,7,-0.19999999999999996,blue
62.39,7,-0.17999999999999994,blue
62.17,7,-0.15999999999999992,blue
62.055,7,-0.1399999999999999,blue
62.055,7,-0.11999999999999988,blue
62.05499999999999,7,-0.09999999999999987,blue
61.67,7,-0.08000000000000007,blue
61.6,7,-0.06000000000000005,blue
61.555,7,-0.040000000000000036,blue
61.555,7,-0.020000000000000018,blue
61.36,7,0,blue
61.129999999999995,7,0.020000000000000018,blue
60.1,7,0.040000000000000036,blue
60.095,7,0.06000000000000005,blue
59.815,7,0.08000000000000007,blue
59.14,7,0.10000000000000009,blue
57.44,7,0.1200000000000001,blue
56.36,7,0.14000000000000012,blue
55.715,7,0.16000000000000014,blue
55.417500000000004,7,0.18000000000000016,blue
55.045,7,0.20000000000000018,blue
54.2675,7,0.2200000000000002,blue
53.4675,7,0.2400000000000002,blue
53.265,7,0.26000000000000023,blue
52.605,7,0.28000000000000025,blue
51.545,7,0.30000000000000027,blue
50.9225,7,0.31999999999999984,blue
50.6225,7,0.33999999999999986,blue
50.44,7,0.3599999999999999,blue
50.0175,7,0.3799999999999999,blue
49.355,7,0.3999999999999999,blue
49.114999999999995,7,0.41999999999999993,blue
48.769999999999996,7,0.43999999999999995,blue
48.644999999999996,7,0.45999999999999996,blue
48.519999999999996,7,0.48,blue
48.5175,7,0.5,blue
48.515,7,0.52,blue
48.37,7,0.54,blue
48.224999999999994,7,0.56,blue
47.54,7,0.5800000000000001,blue
46.855000000000004,7,0.6000000000000001,blue
46.385,7,0.6200000000000001,blue
46.06,7,0.6400000000000001,blue
45.735,7,0.6600000000000001,blue
45.705,7,0.6800000000000002,blue
45.205,7,0.7000000000000002,blue
44.705,7,0.7200000000000002,blue
44.5125,7,0.7400000000000002,blue
44.5125,7,0.7600000000000002,blue
44.32,7,0.7800000000000002,blue
43.885000000000005,7,0.8000000000000003,blue
43.045,7,0.8199999999999998,blue
42.64,7,0.8399999999999999,blue
42.5275,7,0.8599999999999999,blue
42.415,7,0.8799999999999999,blue
40.480000000000004,7,0.8999999999999999,blue
38.545,7,0.9199999999999999,blue
38.545,7,0.94,blue
38.545,7,0.96,blue
38.0375,7,0.98,blue
38.0375,7,1,blue
37.53,7,1.02,blue
37.53,7,1.04,blue
37.53,7,1.06,blue
37.53,7,1.08,blue
37.53,7,1.1,blue
37.53,7,1.12,blue
37.53,7,1.1400000000000001,blue
37.53,7,1.1600000000000001,blue
37.53,7,1.1800000000000002,blue
36.5225,7,1.2000000000000002,blue
36.5225,7,1.2200000000000002,blue
36.5225,7,1.2400000000000002,blue
35.515,7,1.2600000000000002,blue
37.785,7,1.2800000000000002,blue
40.055,7,1.3000000000000003,blue
40.055,7,1.3200000000000003,blue
40.519999999999996,7,1.3399999999999999,blue
40.519999999999996,7,1.3599999999999999,blue
40.985,7,1.38,blue
41.165,7,1.4,blue
41.165,7,1.42,blue
41.345,7,1.44,blue
41.6375,7,1.46,blue
41.6375,7,1.48,blue
41.6375,7,1.5,blue
41.93000000000001,7,1.52,blue
42.160000000000004,7,1.54,blue
42.39,7,1.56,blue
43.0375,7,1.58,blue
43.685,7,1.6,blue
43.685,7,1.62,blue
44.1275,7,1.6400000000000001,blue
44.57,7,1.6600000000000001,blue
44.54,7,1.6800000000000002,blue
44.57,7,1.7000000000000002,blue
44.57,7,1.7200000000000002,blue
44.6325,7,1.7400000000000002,blue
44.695,7,1.7600000000000002,blue
44.894999999999996,7,1.7800000000000002,blue
45.095,7,1.8000000000000003,blue
45.105,7,1.8200000000000003,blue
45.114999999999995,7,1.8399999999999999,blue
45.120000000000005,7,1.8599999999999999,blue
45.615,7,1.88,blue
45.795,7,1.9,blue
46.0475,7,1.92,blue
46.120000000000005,7,1.94,blue
47.075,7,1.96,blue
47.21,7,1.98,blue
47.345,7,2,blue
47.44,7,2.0200000000000005,blue
47.905,7,2.04,blue
47.9075,7,2.0600000000000005,blue
47.91,7,2.08,blue
48.01,7,2.0999999999999996,blue
48.150000000000006,7,2.12,blue
48.205,7,2.1399999999999997,blue
48.315,7,2.16,blue
48.315,7,2.1799999999999997,blue
48.44,7,2.2,blue
48.44,7,2.2199999999999998,blue
48.6625,7,2.24,blue
48.7875,7,2.26,blue
49,7,2.2800000000000002,blue
49.185,7,2.3,blue
49.465,7,2.3200000000000003,blue
49.504999999999995,7,2.34,blue
49.644999999999996,7,2.3600000000000003,blue
49.76,7,2.38,blue
49.825,7,2.4000000000000004,blue
50.09,7,2.42,blue
50.129999999999995,7,2.4400000000000004,blue
50.129999999999995,7,2.46,blue
50.41,7,2.4800000000000004,blue
50.504999999999995,7,2.5,blue
50.75,7,2.5200000000000005,blue
50.925,7,2.54,blue
50.980000000000004,7,2.5600000000000005,blue
51.245000000000005,7,2.58,blue
51.26,7,2.6000000000000005,blue
51.26,7,2.62,blue
51.335,7,2.6399999999999997,blue
51.38,7,2.66,blue
51.535,7,2.6799999999999997,blue
51.535,7,2.7,blue
51.535,7,2.7199999999999998,blue
51.675,7,2.74,blue
51.695,7,2.76,blue
51.709999999999994,7,2.7800000000000002,blue
51.76,7,2.8,blue
51.76,7,2.8200000000000003,blue
51.775,7,2.84,blue
51.9,7,2.8600000000000003,blue
51.925,7,2.88,blue
52.045,7,2.9000000000000004,blue
52.05,7,2.92,blue
52.09,7,2.9400000000000004,blue
52.41,7,2.96,blue
52.555,7,2.9800000000000004,blue
52.79,7,3,blue
52.834999999999994,7,3.0200000000000005,blue
52.865,7,3.04,blue
52.879999999999995,7,3.0600000000000005,blue
53.115,7,3.08,blue
53.185,7,3.1000000000000005,blue
53.379999999999995,7,3.12,blue
53.394999999999996,7,3.1399999999999997,blue
53.395,7,3.16,blue
53.575,7,3.1799999999999997,blue
53.629999999999995,7,3.2,blue
53.629999999999995,7,3.2199999999999998,blue
53.815,7,3.24,blue
53.894999999999996,7,3.26,blue
53.985,7,3.2800000000000002,blue
54.45,7,3.3,blue
54.195,7,3.3200000000000003,blue
54.195,7,3.34,blue
54.45,7,3.3600000000000003,blue
54.54,7,3.38,blue
54.54,7,3.4000000000000004,blue
54.575,7,3.42,blue
54.614999999999995,7,3.4400000000000004,blue
54.575,7,3.46,blue
54.575,7,3.4800000000000004,blue
54.575,7,3.5,blue
54.575,7,3.5200000000000005,blue
54.575,7,3.54,blue
54.575,7,3.5600000000000005,blue
54.45,7,3.58,blue
54.195,7,3.6000000000000005,blue
54.195,7,3.62,blue
54.195,7,3.6399999999999997,blue
54.195,7,3.66,blue
53.894999999999996,7,3.6799999999999997,blue
53.82,7,3.7,blue
53.82,7,3.7199999999999998,blue
53.815,7,3.74,blue
53.81,7,3.76,blue
53.785,7,3.7800000000000002,blue
53.785,7,3.8,blue
53.785,7,3.8200000000000003,blue
53.785,7,3.84,blue
53.785,7,3.8600000000000003,blue
53.785,7,3.88,blue
53.785,7,3.9000000000000004,blue
53.81,7,3.92,blue
53.81,7,3.9400000000000004,blue
53.81,7,3.96,blue
53.63,7,3.9800000000000004,blue
53.63,7,4,blue
53.63,7,4.0200000000000005,blue
53.81,7,4.04,blue
53.92,7,4.0600000000000005,blue
53.92,7,4.08,blue
53.974999999999994,7,4.1000000000000005,blue
54.11,7,4.12,blue
54.254999999999995,7,4.140000000000001,blue
54.355000000000004,7,4.16,blue
54.435,7,4.18,blue
54.445,7,4.2,blue
54.445,7,4.22,blue
54.495000000000005,7,4.24,blue
54.495000000000005,7,4.26,blue
54.644999999999996,7,4.28,blue
54.68,7,4.3,blue
54.68,7,4.32,blue
54.68,7,4.34,blue
54.754999999999995,7,4.36,blue
54.754999999999995,7,4.38,blue
54.68,7,4.4,blue
54.644999999999996,7,4.42,blue
54.644999999999996,7,4.44,blue
54.644999999999996,7,4.46,blue
54.68,7,4.48,blue
54.754999999999995,7,4.5,blue
54.83,7,4.5200000000000005,blue
54.895,7,4.54,blue
54.895,7,4.5600000000000005,blue
54.895,7,4.58,blue
55.099999999999994,7,4.6000000000000005,blue
55.18,7,4.62,blue
55.18,7,4.640000000000001,blue
55.225,7,4.66,blue
55.349999999999994,7,4.68,blue
55.349999999999994,7,4.7,blue
55.31,7,4.72,blue
55.31,7,4.74,blue
55.31,7,4.76,blue
55.349999999999994,7,4.78,blue
55.39,7,4.8,blue
55.39,7,4.82,blue
55.394999999999996,7,4.84,blue
55.445,7,4.86,blue
55.475,7,4.88,blue
55.760000000000005,7,4.9,blue
56.085,7,4.92,blue
56.085,7,4.94,blue
56.085,7,4.96,blue
56.12,7,4.98,blue
56.23,7,5,blue
56.44,7,5.0200000000000005,blue
56.515,7,5.04,blue
56.515,7,5.0600000000000005,blue
56.515,7,5.08,blue
56.515,7,5.1000000000000005,blue
56.515,7,5.12,blue
56.535,7,5.140000000000001,blue
56.515,7,5.16,blue
56.379999999999995,7,5.18,blue
56.4475,7,5.2,blue
56.379999999999995,7,5.22,blue
56.30499999999999,7,5.24,blue
56.23,7,5.26,blue
56.175,7,5.28,blue
56.23,7,5.3,blue
56.175,7,5.32,blue
56.175,7,5.34,blue
56.175,7,5.36,blue
56.0475,7,5.38,blue
56.0475,7,5.4,blue
56.0475,7,5.42,blue
55.93,7,5.44,blue
55.93,7,5.46,blue
55.93,7,5.48,blue
55.88249999999999,7,5.5,blue
55.88249999999999,7,5.5200000000000005,blue
55.845,7,5.54,blue
55.790000000000006,7,5.5600000000000005,blue
55.7875,7,5.58,blue
55.682500000000005,7,5.6000000000000005,blue
55.4275,7,5.62,blue
55.260000000000005,7,5.640000000000001,blue
55.260000000000005,7,5.66,blue
55.225,7,5.68,blue
55.225,7,5.7,blue
55.225,7,5.72,blue
55.11,7,5.74,blue
55.225,7,5.76,blue
55.255,7,5.78,blue
55.260000000000005,7,5.8,blue
55.265,7,5.82,blue
55.33,7,5.84,blue
55.395,7,5.86,blue
55.525000000000006,7,5.88,blue
55.655,7,5.9,blue
55.775000000000006,7,5.92,blue
55.8,7,5.94,blue
56.28,7,5.96,blue
56.39,7,5.98,blue
56.39,7,6,blue
56.405,7,6.02,blue
56.49,7,6.040000000000001,blue
56.599999999999994,7,6.0600000000000005,blue
56.599999999999994,7,6.08,blue
56.665000000000006,7,6.1,blue
56.665000000000006,7,6.120000000000001,blue
56.754999999999995,7,6.140000000000001,blue
56.754999999999995,7,6.16,blue
56.86,7,6.18,blue
56.86,7,6.199999999999999,blue
56.865,7,6.220000000000001,blue
57.06,7,6.24,blue
57.06,7,6.26,blue
57.155,7,6.279999999999999,blue
57.165,7,6.300000000000001,blue
57.165,7,6.32,blue
57.165,7,6.34,blue
57.165,7,6.359999999999999,blue
57.165,7,6.380000000000001,blue
57.445,7,6.4,blue
57.474999999999994,7,6.42,blue
57.474999999999994,7,6.4399999999999995,blue
57.445,7,6.460000000000001,blue
57.415,7,6.48,blue
57.415,7,6.5,blue
57.445,7,6.52,blue
57.445,7,6.540000000000001,blue
57.445,7,6.5600000000000005,blue
57.474999999999994,7,6.58,blue
57.56,7,6.6,blue
57.474999999999994,7,6.620000000000001,blue
57.56,7,6.640000000000001,blue
57.585,7,6.66,blue
57.585,7,6.68,blue
57.705,7,6.700000000000001,blue
57.585,7,6.720000000000001,blue
57.585,7,6.74,blue
57.705,7,6.76,blue
57.855000000000004,7,6.779999999999999,blue
57.855000000000004,7,6.800000000000001,blue
57.855000000000004,7,6.82,blue
57.925,7,6.84,blue
58.099999999999994,7,6.859999999999999,blue
58.099999999999994,7,6.880000000000001,blue
58.129999999999995,7,6.9,blue
58.129999999999995,7,6.92,blue
58.129999999999995,7,6.9399999999999995,blue
58.17,7,6.960000000000001,blue
58.17,7,6.98,blue
58.285,7,7,blue
58.34,7,7.02,blue
58.665,7,7.040000000000001,blue
58.825,7,7.0600000000000005,blue
58.825,7,7.08,blue
58.825,7,7.1,blue
58.94,7,7.120000000000001,blue
58.825,7,7.140000000000001,blue
58.665,7,7.16,blue
58.355000000000004,7,7.18,blue
58.665,7,7.200000000000001,blue
58.665,7,7.220000000000001,blue
58.665,7,7.24,blue
58.94,7,7.26,blue
58.355000000000004,7,7.279999999999999,blue
58.5,7,7.300000000000001,blue
58.5,7,7.32,blue
58.355000000000004,7,7.34,blue
58.355000000000004,7,7.359999999999999,blue
58.5,7,7.380000000000001,blue
58.5,7,7.4,blue
58.355000000000004,7,7.42,blue
58.35,7,7.4399999999999995,blue
58.285,7,7.460000000000001,blue
58.285,7,7.48,blue
58.285,7,7.5,blue
58.285,7,7.52,blue
58.230000000000004,7,7.540000000000001,blue
58.230000000000004,7,7.5600000000000005,blue
58.11,7,7.58,blue
58.0525,7,7.6,blue
57.995000000000005,7,7.620000000000001,blue
57.995000000000005,7,7.640000000000001,blue
57.995,7,7.66,blue
57.9825,7,7.68,blue
57.97,7,7.700000000000001,blue
57.9025,7,7.720000000000001,blue
57.835,7,7.74,blue
57.82,7,7.76,blue
57.765,7,7.779999999999999,blue
57.765,7,7.800000000000001,blue
57.5325,7,7.82,blue
57.2475,7,7.84,blue
57.1125,7,7.859999999999999,blue
57.1125,7,7.880000000000001,blue
57.1125,7,7.9,blue
57.1125,7,7.92,blue
57.1125,7,7.9399999999999995,blue
57.037499999999994,7,7.960000000000001,blue
57.037499999999994,7,7.98,blue
57.1125,7,8,blue
57.1125,7,8.02,blue
57.2675,7,8.040000000000001,blue
57.2675,7,8.06,blue
57.2675,7,8.08,blue
57.224999999999994,7,8.1,blue
57.224999999999994,7,8.120000000000001,blue
57.224999999999994,7,8.14,blue
57.637499999999996,7,8.16,blue
57.894999999999996,7,8.18,blue
57.98,7,8.200000000000001,blue
57.894999999999996,7,8.22,blue
57.7225,7,8.24,blue
57.894999999999996,7,8.26,blue
57.98,7,8.28,blue
58.065,7,8.3,blue
58.08,7,8.32,blue
58.095,7,8.34,blue
58.144999999999996,7,8.36,blue
58.465,7,8.38,blue
58.65,7,8.4,blue
58.705,7,8.42,blue
58.75,7,8.44,blue
58.75,7,8.46,blue
58.75,7,8.48,blue
58.945,7,8.5,blue
59.075,7,8.52,blue
59.135000000000005,7,8.540000000000001,blue
59.19,7,8.56,blue
59.19,7,8.58,blue
59.305,7,8.6,blue
59.334999999999994,7,8.620000000000001,blue
59.334999999999994,7,8.64,blue
59.305,7,8.66,blue
59.305,7,8.68,blue
59.305,7,8.700000000000001,blue
59.305,7,8.72,blue
59.305,7,8.74,blue
59.32,7,8.76,blue
59.32,7,8.78,blue
59.32,7,8.8,blue
59.32,7,8.82,blue
59.32,7,8.84,blue
59.32,7,8.86,blue
59.32,7,8.88,blue
59.305,7,8.9,blue
59.19,7,8.92,blue
59.18,7,8.94,blue
59.129999999999995,7,8.96,blue
59.075,7,8.98,blue
59.075,7,9,blue
59.075,7,9.02,blue
59.045,7,9.040000000000001,blue
58.95,7,9.06,blue
58.95,7,9.08,blue
58.95,7,9.1,blue
58.95,7,9.120000000000001,blue
58.95,7,9.14,blue
58.95,7,9.16,blue
58.95,7,9.18,blue
58.95,7,9.200000000000001,blue
58.95,7,9.22,blue
59.045,7,9.24,blue
59.125,7,9.26,blue
59.125,7,9.28,blue
59.18,7,9.3,blue
59.235,7,9.32,blue
59.235,7,9.34,blue
59.36,7,9.36,blue
59.36,7,9.38,blue
59.545,7,9.4,blue
59.605,7,9.42,blue
59.7,7,9.44,blue
59.84,7,9.46,blue
59.84,7,9.48,blue
59.85,7,9.5,blue
59.905,7,9.52,blue
59.905,7,9.540000000000001,blue
59.980000000000004,7,9.56,blue
60.05,7,9.58,blue
60.19,7,9.6,blue
60.19,7,9.620000000000001,blue
60.224999999999994,7,9.64,blue
60.305,7,9.66,blue
60.305,7,9.68,blue
60.305,7,9.700000000000001,blue
60.535,7,9.72,blue
60.305,7,9.74,blue
60.305,7,9.76,blue
60.305,7,9.78,blue
60.599999999999994,7,9.8,blue
60.4525,7,9.82,blue
60.599999999999994,7,9.84,blue
60.6125,7,9.86,blue
60.625,7,9.88,blue
60.714999999999996,7,9.9,blue
60.83,7,9.92,blue
60.714999999999996,7,9.94,blue
60.83,7,9.96,blue
60.86,7,9.98,blue
60.567499999999995,7,10,blue
60.567499999999995,7,10.02,blue
60.567499999999995,7,10.040000000000001,blue
60.567499999999995,7,10.06,blue
60.2475,7,10.08,blue
60.2475,7,10.1,blue
60.3425,7,10.120000000000001,blue
60.2475,7,10.14,blue
60.3425,7,10.16,blue
60.175,7,10.18,blue
60.3425,7,10.200000000000001,blue
60.175,7,10.22,blue
60.144999999999996,7,10.24,blue
60.144999999999996,7,10.26,blue
60.144999999999996,7,10.280000000000001,blue
60.1025,7,10.3,blue
60.2025,7,10.32,blue
60.1025,7,10.34,blue
60.1025,7,10.36,blue
60.042500000000004,7,10.38,blue
60.045,7,10.4,blue
60.1025,7,10.42,blue
60.155,7,10.44,blue
60.1575,7,10.46,blue
60.16,7,10.48,blue
60.177499999999995,7,10.5,blue
60.195,7,10.52,blue
60.22,7,10.540000000000001,blue
60.245,7,10.56,blue
60.29,7,10.58,blue
60.379999999999995,7,10.6,blue
60.425,7,10.620000000000001,blue
60.58,7,10.64,blue
60.815,7,10.66,blue
60.825,7,10.68,blue
60.879999999999995,7,10.700000000000001,blue
61.295,7,10.72,blue
61.34,7,10.74,blue
61.435,7,10.76,blue
61.34,7,10.780000000000001,blue
61.435,7,10.8,blue
61.435,7,10.82,blue
61.435,7,10.84,blue
61.515,7,10.86,blue
61.515,7,10.88,blue
61.495,7,10.9,blue
61.495,7,10.92,blue
61.515,7,10.94,blue
61.535,7,10.96,blue
61.535,7,10.98,blue
61.535,7,11,blue
61.615,7,11.02,blue
61.615,7,11.040000000000001,blue
61.650000000000006,7,11.06,blue
61.725,7,11.08,blue
